position, player, projection, salary, week
WR,Fuller Corey,0,4500,17
WR,Smith Brad,0,4500,17
WR,Martin Keshawn,0,4500,17
WR,Caldwell Andre,0,4500,17
WR,Adams Davante,0,5100,17
WR,Hakim Saalim,0,4500,17
WR,Walters Bryan,0,4500,17
WR,Smith Rodney,0,4500,17
WR,Bersin Brenton,0,4500,17
WR,Saunders Jalen,0,4500,17
WR,Hilton T.Y.,0,8700,17
WR,Moore Lance,0,4500,17
WR,Durham Kris,0,4500,17
WR,Slater Matthew,0,4500,17
WR,Hammond Frankie,0,4500,17
WR,Street Devin,0,4500,17
WR,Wallace Mike,0,7400,17
WR,Brown Jaron,0,5500,17
WR,Thigpen Marcus,0,4900,17
WR,Bellamy Josh,0,4500,17
WR,Jones Jacoby,0,4500,17
WR,Ellington Bruce,0,5000,17
WR,Washington Nate,0,6100,17
WR,Cribbs Joshua,0,4500,17
TE,Fleener Coby,20.1,5300,17
TE,Kelce Travis,17.9,5400,17
TE,Clay Charles,13,5400,17
TE,Green Virgil,12.1,4500,17
TE,Doyle Jack,10.1,4500,17
TE,Bennett Martellus,9.9,5700,17
TE,Reed Jordan,9.5,4500,17
TE,Gresham Jermaine,9.5,5200,17
TE,Cumberland Jeff,9.3,4900,17
TE,Gates Antonio,8.7,6400,17
TE,Graham Jimmy,8.4,6700,17
TE,Walker Delanie,7.8,5200,17
TE,Ertz Zach,7.6,5400,17
TE,Dickson Ed,7,4600,17
TE,Witten Jason,6.9,5500,17
TE,Celek Brent,6.6,4500,17
TE,Rodgers Richard,6.5,4500,17
TE,Cameron Jordan,5.6,5100,17
TE,Daniels Owen,5.6,4900,17
TE,Miller Heath,5.6,5300,17
TE,Sudfeld Zach,5.4,4500,17
TE,Cook Jared,5.2,4800,17
TE,Fells Darren,4.9,4500,17
TE,Amaro Jace,4.9,4500,17
TE,Ebron Eric,4.8,4600,17
TE,Willson Luke,4.2,4500,17
TE,Myers Brandon,4.1,4500,17
TE,Gray Marqueis,4,4500,17
TE,Ellison Rhett,3.8,4600,17
TE,Olsen Greg,3.7,6400,17
TE,Donnell Larry,3.6,4900,17
TE,Rivera Mychal,3.6,5200,17
TE,Rosario Dante,3.5,4500,17
TE,Paul Niles,2.9,4500,17
TE,Watson Ben,2.8,4500,17
TE,Gillmore Crockett,2.7,4500,17
TE,Moeaki Tony,2.6,4900,17
TE,Sims Dion,2.5,4800,17
TE,Housler Rob,2.5,4500,17
TE,Chandler Scott,2.5,5200,17
TE,Toilolo Levine,2.4,4500,17
TE,Smith Lee,2.3,4500,17
TE,Kendricks Lance,2.2,4800,17
TE,Wright Tim,2,4500,17
TE,Davis Vernon,1.4,4800,17
TE,Griffin Ryan,1.3,4500,17
TE,Carlson John,1.1,4500,17
TE,Pascoe Bear,0.7,4500,17
TE,Hanna James,0.7,4500,17
TE,Burton Trey,0,4500,17
TE,Casey James,0,4500,17
TE,Rudolph Kyle,0,5000,17
TE,Paulsen Logan,0,4500,17
TE,Mulligan Matthew,0,4500,17
TE,Spaeth Matt,0,4500,17
TE,Lewis Marcedes,0,4900,17
TE,Thomas Julius,0,6000,17
TE,Fells Daniel,0,4500,17
TE,Brock Kevin,0,4500,17
TE,Jacobs Nic,0,4500,17
TE,Phillips John,0,4500,17
TE,Escobar Gavin,0,5000,17
TE,Pettigrew Brandon,0,4500,17
TE,Ford Chase,0,4800,17
TE,Fasano Anthony,0,4500,17
TE,Green Ladarius,0,4600,17
TE,Barnidge Gary,0,4500,17
TE,Bostick Brandon,0,4900,17
TE,Tamme Jacob,0,4600,17
TE,Hoomanawanui Michael,0,4500,17
TE,Hill Josh,0,4500,17
TE,Stocker Luke,0,4500,17
TE,Harkey Cory,0,4500,17
TE,Dray Jim,0,4500,17
TE,Williams Brandon,0,4500,17
TE,Robinson Adrien,0,4500,17
TE,Quarless Andrew,0,4500,17
TE,Johnson David,0,4500,17
TE,Brate Cameron,0,4500,17
TE,Harbor Clay,0,4500,17
TE,Coffman Chase,0,4500,17
TE,Fiedorowicz C.J.,0,4700,17
K,Barth Connor,18,5000,17
K,Brown Josh,16,5000,17
K,Bailey Dan,14,4900,17
K,Santos Cairo,14,4800,17
K,Folk Nick,13,5000,17
K,Gano Graham,11,4800,17
K,Dawson Phil,10,4600,17
K,Gostkowski Stephen,10,5200,17
K,Feely Jay,10,4500,17
K,Parkey Cody,10,5100,17
K,Hauschka Steven,10,5200,17
K,Vinatieri Adam,9,4900,17
K,Suisham Shaun,9,5000,17
K,Walsh Blair,8,4800,17
K,Zuerlein Greg,8,4800,17
K,Murray Patrick,8,4500,17
K,Tucker Justin,8,4800,17
K,Scobee Josh,7,4600,17
K,Carpenter Dan,6,4900,17
K,Sturgis Caleb,6,4800,17
K,Forbath Kai,5,4700,17
K,Catanzaro Chandler,5,4900,17
K,Nugent Mike,5,4700,17
K,Succop Ryan,4,4700,17
K,Hartley Garrett,4,4500,17
K,Crosby Mason,4,4900,17
K,Bryant Matt,3,5000,17
K,Graham Shayne,3,4500,17
K,Bullock Randy,3,5200,17
K,Prater Matt,2,5100,17
K,Janikowski Sebastian,2,4900,17
K,Novak Nick,1,4800,17
DEF,Carolina Defense,31,4900,17
DEF,Seattle Defense,21,5500,17
DEF,Dallas Defense,18,4900,17
DEF,Denver Defense,17,5200,17
DEF,Kansas City Defense,17,4700,17
DEF,Pittsburgh Defense,16,5000,17
DEF,Jacksonville Defense,13,4700,17
DEF,Green Bay Defense,13,5100,17
DEF,Baltimore Defense,12,5200,17
DEF,Houston Defense,11,5400,17
DEF,St. Louis Defense,11,5000,17
DEF,Indianapolis Defense,10,4900,17
DEF,New York J Defense,9,4700,17
DEF,San Francisco Defense,9,5000,17
DEF,Chicago Defense,9,4800,17
DEF,Buffalo Defense,8,4700,17
DEF,Tampa Bay Defense,8,4500,17
DEF,New Orleans Defense,8,4500,17
DEF,Cincinnati Defense,7,4500,17
DEF,Detroit Defense,7,5000,17
DEF,Minnesota Defense,6,4800,17
DEF,New York G Defense,6,4900,17
DEF,Oakland Defense,5,4500,17
DEF,New England Defense,5,5400,17
DEF,San Diego Defense,5,4800,17
DEF,Philadelphia Defense,4,5000,17
DEF,Cleveland Defense,2,4600,17
DEF,Atlanta Defense,2,4700,17
DEF,Arizona Defense,2,5200,17
DEF,Tennessee Defense,1,4600,17
DEF,Miami Defense,-1,4900,17
DEF,Washington Defense,-1,4600,17
